game_id,season,game_date,home_team,away_team,venue,capacity,attendance,min_ticket_price,home_score,away_score
254,2001,2001-07-16,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,1047.0,-1.0,70,77
255,2001,2001-07-17,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000,13214.0,49.13,74,62
256,2001,2001-07-19,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,,36.87,74,69
257,2001,2001-07-19,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,4538.0,49.24,89,55
258,2001,2001-07-22,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,,36.44,63,75
259,2001,2001-07-24,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000,2484.0,34.01,72,75
260,2001,2001-07-23,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,5847.0,42.61,76,71
261,2001,2001-07-26,Phoenix Mercury,Seattle Storm,Footprint Center,14000,7523.0,51.02,78,69
262,2001,2001-07-26,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1145.0,69.89,70,62
263,2001,2001-07-26,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,3893.0,62.74,70,68
264,2001,2001-07-27,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,7445.0,30.59,85,81
265,2001,2001-07-29,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,12085.0,68.8,76,63
266,2001,2001-07-31,Golden State Valkyries,New York Liberty,Chase Center,18000,,58.72,79,72
267,2001,2001-08-01,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,4348.0,31.89,64,70
268,2001,2001-08-01,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,8501.0,43.37,73,90
269,2001,2001-08-01,Dallas Wings,Seattle Storm,College Park Center,7000,3676.0,44.33,76,68
270,2001,2001-08-03,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,4294.0,47.61,83,86
271,2001,2001-08-05,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,5468.0,41.26,52,83
272,2001,2001-08-05,Phoenix Mercury,Las Vegas Aces,Footprint Center,14000,7400.0,51.37,59,76
273,2001,2001-08-08,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,7598.0,38.41,78,83
274,2001,2001-08-08,New York Liberty,Indiana Fever,Barclays Center,17000,3782.0,-1.0,72,73
275,2001,2001-08-09,New York Liberty,Dallas Wings,Barclays Center,17000,6535.0,51.77,81,68
276,2001,2001-08-11,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,4801.0,46.49,57,87
277,2001,2001-08-10,New York Liberty,Minnesota Lynx,Barclays Center,17000,6761.0,30.69,83,74
278,2001,2001-08-12,Dallas Wings,Minnesota Lynx,College Park Center,7000,1625.0,26.67,74,83
279,2001,2001-08-14,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000,10534.0,52.55,69,77
280,2001,2001-08-14,Golden State Valkyries,Chicago Sky,Chase Center,18000,7018.0,32.43,85,63
281,2001,2001-08-15,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,5734.0,53.82,69,66
282,2001,2001-08-16,Atlanta Dream,Las Vegas Aces,Gateway Center Arena,8500,5083.0,52.02,72,74
283,2001,2001-08-18,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,9518.0,57.32,86,74
284,2001,2001-08-20,Phoenix Mercury,Las Vegas Aces,Footprint Center,14000,5363.0,44.63,86,66
285,2001,2001-08-21,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,5429.0,42.28,66,81
286,2001,2001-08-20,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,4032.0,40.76,74,76
287,2001,2001-08-21,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000,,55.37,71,65
288,2001,2001-08-24,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,8804.0,35.91,72,75
289,2001,2001-08-23,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000,11415.0,59.81,76,82
290,2001,2001-08-26,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,8371.0,33.66,59,64
291,2001,2001-08-25,New York Liberty,Atlanta Dream,Barclays Center,17000,8228.0,38.53,65,81
292,2001,2001-08-28,Dallas Wings,Minnesota Lynx,College Park Center,7000,1550.0,34.59,72,65
293,2001,2001-08-28,Minnesota Lynx,New York Liberty,Target Center,18000,9682.0,51.6,59,69
294,2001,2001-08-28,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200,1000.0,33.0,61,76
295,2001,2001-08-31,Golden State Valkyries,Dallas Wings,Chase Center,18000,9511.0,70.9,73,67
296,2001,2001-09-01,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000,5333.0,27.48,81,54
297,2001,2001-09-02,Phoenix Mercury,Chicago Sky,Footprint Center,14000,6802.0,48.06,71,75
298,2001,2001-09-03,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,5779.0,49.94,62,76
299,2001,2001-09-05,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000,4262.0,51.26,88,76
300,2001,2001-09-06,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,3887.0,47.0,54,71
301,2001,2001-09-05,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,8514.0,42.3,58,81
302,2001,2001-09-08,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,3862.0,60.86,85,79
303,2001,2001-09-09,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000,7062.0,51.1,77,64
304,2001,2001-09-09,Dallas Wings,Phoenix Mercury,College Park Center,7000,2252.0,45.01,102,62
305,2001,2001-09-11,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,10604.0,39.77,71,73
306,2001,2001-09-11,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,2889.0,51.61,72,72
307,2001,2001-09-13,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1826.0,33.9,86,78
308,2001,2001-09-14,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,1000.0,31.74,76,69
309,2001,2001-09-15,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,10055.0,46.28,82,81
310,2001,2001-09-17,Washington Mystics,Las Vegas Aces,Entertainment & Sports Arena,4200,2600.0,61.72,75,71
311,2001,2001-09-16,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,,48.56,65,95
312,2001,2001-09-18,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,8959.0,47.77,83,75
313,2001,2001-09-19,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000,8850.0,36.62,93,73
314,2001,2001-09-19,Dallas Wings,Las Vegas Aces,College Park Center,7000,3062.0,49.91,70,79
315,2001,2001-09-22,Seattle Storm,Golden State Valkyries,Climate Pledge Arena,18000,9648.0,59.46,68,86
316,2001,2001-09-22,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000,4910.0,51.25,89,78
317,2001,2001-09-24,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,11048.0,49.78,74,60
318,2001,2001-09-23,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,0,,40.05,61,75
319,2001,2001-09-26,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,11591.0,63.48,76,78
320,2001,2001-09-25,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,8354.0,45.28,57,75
321,2001,2001-09-27,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,4822.0,59.65,57,82
322,2001,2001-09-29,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,7180.0,48.8,83,60
323,2001,2001-10-01,Phoenix Mercury,Las Vegas Aces,Footprint Center,14000,4625.0,58.48,75,79
324,2001,2001-10-01,Minnesota Lynx,Golden State Valkyries,Target Center,18000,6719.0,36.85,75,60
325,2001,2001-10-01,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,5567.0,52.47,73,79
326,2001,2001-10-02,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,8697.0,32.55,75,56
327,2001,2001-10-04,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,4471.0,42.69,71,77
328,2001,2001-10-06,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,,51.29,75,45
329,2001,2001-10-05,Phoenix Mercury,Washington Mystics,Footprint Center,14000,4385.0,44.9,77,59
330,2001,2001-10-06,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,12544.0,50.37,71,80
331,2001,2001-10-09,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,13530.0,52.35,79,80
332,2001,2001-10-09,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,7819.0,57.85,74,86
333,2001,2001-10-11,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,6363.0,48.22,83,79
334,2001,2001-10-12,Golden State Valkyries,Chicago Sky,Chase Center,18000,9199.0,48.37,101,65
335,2001,2001-10-13,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,4392.0,48.23,64,79
336,2001,2001-10-14,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200,1000.0,52.76,78,78
337,2001,2001-10-14,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,7946.0,57.15,67,68
338,2001,2001-10-16,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,7764.0,51.74,75,76
339,2001,2001-10-18,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,6850.0,38.69,66,79
340,2001,2001-10-17,New York Liberty,Los Angeles Sparks,Barclays Center,17000,8570.0,48.18,84,72
341,2001,2001-10-20,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,4165.0,33.58,86,76
342,2001,2001-10-19,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,3762.0,47.17,74,62
343,2001,2001-10-20,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,9422.0,53.23,67,74
344,2001,2001-10-22,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,3793.0,48.46,84,72
345,2001,2001-10-23,New York Liberty,Chicago Sky,Barclays Center,17000,5063.0,53.54,80,67
346,2001,2001-10-24,Dallas Wings,Indiana Fever,College Park Center,7000,3503.0,41.78,70,76
347,2001,2001-10-27,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,6913.0,48.09,80,82
348,2001,2001-10-26,Connecticut Sun,Chicago Sky,Mohegan Sun Arena,10000,2674.0,47.76,63,70
349,2001,2001-10-29,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,6220.0,28.44,84,44
350,2001,2001-10-29,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1508.0,41.36,71,63
351,2001,2001-10-29,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,4946.0,36.49,66,78
352,2001,2001-10-30,Minnesota Lynx,Golden State Valkyries,Target Center,18000,6798.0,45.98,80,86
353,2001,2001-11-02,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,4366.0,54.54,72,86
354,2001,2001-11-02,Dallas Wings,Golden State Valkyries,College Park Center,7000,4122.0,51.75,76,61
355,2001,2001-11-02,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1681.0,23.9,74,83
356,2001,2001-11-04,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000,9282.0,52.91,82,80
357,2001,2001-11-05,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,8227.0,40.4,64,76
358,2001,2001-11-05,Dallas Wings,Indiana Fever,College Park Center,7000,4152.0,56.59,62,75
359,2001,2001-11-09,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,3141.0,46.01,88,76
360,2001,2001-11-09,Dallas Wings,Indiana Fever,College Park Center,7000,4095.0,63.95,77,81
361,2001,2001-11-09,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,5406.0,55.49,81,68
362,2001,2001-11-10,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,9122.0,52.25,93,74
363,2001,2001-11-11,Golden State Valkyries,Dallas Wings,Chase Center,18000,,57.75,79,62
364,2001,2001-11-12,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,8210.0,47.38,83,66
365,2001,2001-11-14,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,12023.0,61.32,80,95
366,2001,2001-11-16,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,5026.0,32.14,86,75
367,2001,2001-11-15,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,,70.23,69,73
368,2001,2001-11-17,New York Liberty,Seattle Storm,Barclays Center,17000,10394.0,57.54,88,57
369,2001,2001-11-19,Dallas Wings,Washington Mystics,College Park Center,7000,3227.0,49.15,86,77
370,2001,2001-11-20,Washington Mystics,Los Angeles Sparks,Entertainment & Sports Arena,4200,1000.0,25.38,74,70
371,2001,2001-11-20,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,6890.0,43.52,70,79
372,2001,2001-11-23,Phoenix Mercury,Seattle Storm,Footprint Center,14000,7314.0,49.87,77,64
373,2001,2001-11-24,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,3758.0,28.38,79,73
374,2001,2001-11-25,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,2482.0,60.12,64,81
375,2001,2001-11-24,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,5733.0,63.57,90,75
376,2001,2001-11-26,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,6304.0,45.56,61,71
377,2001,2001-11-28,Atlanta Dream,Washington Mystics,Gateway Center Arena,8500,3656.0,40.3,80,69
378,2001,2001-11-28,Phoenix Mercury,Connecticut Sun,Footprint Center,14000,5396.0,24.01,76,66
379,2001,2001-11-29,Chicago Sky,New York Liberty,Wintrust Arena,10000,2416.0,37.33,73,70
380,2001,2001-11-30,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,6490.0,44.35,81,72
381,2001,2001-12-01,Minnesota Lynx,Atlanta Dream,Target Center,18000,,57.49,78,72
382,2001,2001-12-03,Dallas Wings,Las Vegas Aces,College Park Center,7000,3736.0,50.12,64,99
383,2001,2001-12-02,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,6501.0,56.71,59,70
384,2001,2001-12-06,Minnesota Lynx,Connecticut Sun,Target Center,18000,,67.2,65,83
385,2001,2001-12-06,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,7042.0,55.31,72,70
386,2001,2001-12-08,Golden State Valkyries,Chicago Sky,Chase Center,18000,5324.0,28.95,64,83
387,2001,2001-12-07,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,3174.0,-1.0,62,72
388,2001,2001-12-09,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,9456.0,54.29,59,85
389,2001,2001-12-09,Dallas Wings,Connecticut Sun,College Park Center,7000,3991.0,33.47,82,82
390,2001,2001-12-12,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,12473.0,46.21,75,67
391,2002,2002-05-15,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,3244.0,42.8,72,81
392,2002,2002-05-18,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200,1941.0,63.46,66,88
393,2002,2002-05-19,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,,45.91,93,66
394,2002,2002-05-18,Los Angeles Sparks,New York Liberty,Crypto.com Arena,19000,12039.0,53.14,75,70
395,2002,2002-05-20,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,1000.0,40.81,71,70
396,2002,2002-05-21,New York Liberty,Atlanta Dream,Barclays Center,17000,8485.0,41.13,63,87
397,2002,2002-05-22,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,7922.0,39.39,69,82
398,2002,2002-05-22,New York Liberty,Golden State Valkyries,Barclays Center,17000,7371.0,49.62,87,81
399,2002,2002-05-24,New York Liberty,Washington Mystics,Barclays Center,17000,4952.0,27.94,74,65
400,2002,2002-05-24,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,,62.44,93,56
401,2002,2002-05-25,Dallas Wings,Chicago Sky,College Park Center,7000,4350.0,55.35,61,83
402,2002,2002-05-28,Minnesota Lynx,Golden State Valkyries,Target Center,18000,5409.0,38.8,83,85
403,2002,2002-05-27,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,10238.0,42.68,70,57
404,2002,2002-05-31,Chicago Sky,Seattle Storm,Wintrust Arena,10000,4340.0,42.09,79,73
405,2002,2002-05-30,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000,7492.0,57.26,82,60
406,2002,2002-05-31,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,,37.65,79,69
407,2002,2002-06-01,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,3575.0,15.47,79,78
408,2002,2002-06-03,Dallas Wings,Phoenix Mercury,College Park Center,7000,3549.0,68.4,60,67
409,2002,2002-06-04,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,5323.0,43.92,90,63
410,2002,2002-06-05,Dallas Wings,New York Liberty,College Park Center,7000,2153.0,45.09,65,80
411,2002,2002-06-06,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,7977.0,60.56,62,79
412,2002,2002-06-06,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,4956.0,29.08,72,75
413,2002,2002-06-07,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,5465.0,49.67,78,74
414,2002,2002-06-08,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,4427.0,46.17,69,78
415,2002,2002-06-11,Golden State Valkyries,Connecticut Sun,Chase Center,18000,6039.0,41.66,80,84
416,2002,2002-06-12,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,7779.0,41.5,74,66
417,2002,2002-06-14,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,9805.0,40.8,79,68
418,2002,2002-06-14,Dallas Wings,Phoenix Mercury,College Park Center,7000,2286.0,54.33,83,66
419,2002,2002-06-15,New York Liberty,Minnesota Lynx,Barclays Center,17000,2908.0,30.99,88,45
420,2002,2002-06-16,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,6187.0,62.68,80,71
421,2002,2002-06-18,New York Liberty,Indiana Fever,Barclays Center,17000,9017.0,53.44,78,58
422,2002,2002-06-19,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000,6577.0,44.12,84,71
423,2002,2002-06-18,Atlanta Dream,Las Vegas Aces,Gateway Center Arena,8500,4260.0,45.17,65,65
424,2002,2002-06-20,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,7058.0,53.53,85,69
425,2002,2002-06-22,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,5612.0,60.52,69,79
426,2002,2002-06-23,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,7543.0,56.52,68,82
427,2002,2002-06-23,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,4424.0,53.57,91,89
428,2002,2002-06-24,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000,4376.0,67.45,68,73
429,2002,2002-06-26,Atlanta Dream,Washington Mystics,Gateway Center Arena,8500,2878.0,57.36,83,59
430,2002,2002-06-26,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,2849.0,48.78,78,60
431,2002,2002-06-27,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,9554.0,54.34,86,67
432,2002,2002-06-29,New York Liberty,Minnesota Lynx,Barclays Center,17000,6565.0,46.17,70,53
433,2002,2002-06-30,Chicago Sky,Dallas Wings,Wintrust Arena,10000,2349.0,36.55,73,86
434,2002,2002-07-02,Chicago Sky,Indiana Fever,Wintrust Arena,10000,4633.0,57.08,77,84
435,2002,2002-07-02,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,7811.0,38.74,78,72
436,2002,2002-07-02,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,6650.0,44.39,85,69
437,2002,2002-07-05,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,6907.0,31.19,74,73
438,2002,2002-07-04,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,10379.0,51.09,72,59
439,2002,2002-07-06,Golden State Valkyries,Los Angeles Sparks,Chase Center,18000,5646.0,45.33,69,77
440,2002,2002-07-06,Golden State Valkyries,New York Liberty,Chase Center,18000,7209.0,37.11,63,93
441,2002,2002-07-10,Golden State Valkyries,Dallas Wings,Chase Center,18000,8764.0,53.25,69,78
442,2002,2002-07-11,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,5272.0,42.43,79,81
443,2002,2002-07-10,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000,,46.6,86,55
444,2002,2002-07-11,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,1000.0,37.21,77,67
445,2002,2002-07-12,Phoenix Mercury,Las Vegas Aces,Footprint Center,14000,6741.0,52.77,77,77
446,2002,2002-07-13,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,,66.67,76,74
447,2002,2002-07-14,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,5841.0,47.8,76,71
448,2002,2002-07-16,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,8471.0,32.38,70,78
449,2002,2002-07-16,Minnesota Lynx,Seattle Storm,Target Center,18000,6371.0,47.77,96,75
450,2002,2002-07-18,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,5899.0,30.42,53,97
451,2002,2002-07-20,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000,7202.0,42.32,63,83
452,2002,2002-07-19,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,7802.0,56.74,84,63
453,2002,2002-07-22,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000,12685.0,50.91,79,62
454,2002,2002-07-24,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200,3287.0,47.83,65,83
455,2002,2002-07-24,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,4174.0,51.93,68,80
456,2002,2002-07-26,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,3622.0,23.65,78,61
457,2002,2002-07-26,Golden State Valkyries,New York Liberty,Chase Center,18000,10583.0,54.91,92,84
458,2002,2002-07-28,Minnesota Lynx,Seattle Storm,Target Center,18000,8437.0,56.94,78,74
459,2002,2002-07-29,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,,58.53,52,80
460,2002,2002-07-30,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,1000.0,52.29,84,59
461,2002,2002-07-31,Minnesota Lynx,Phoenix Mercury,Target Center,18000,6985.0,46.86,72,84
462,2002,2002-07-31,Dallas Wings,Los Angeles Sparks,College Park Center,7000,4872.0,37.74,64,66
463,2002,2002-08-02,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,8134.0,42.76,59,84
464,2002,2002-08-01,Golden State Valkyries,Indiana Fever,Chase Center,18000,2088.0,45.75,70,60
465,2002,2002-08-04,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,6619.0,47.92,77,66
466,2002,2002-08-06,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,5828.0,45.04,85,66
467,2002,2002-08-06,Chicago Sky,Dallas Wings,Wintrust Arena,10000,6666.0,61.37,80,61
468,2002,2002-08-07,Washington Mystics,Los Angeles Sparks,Entertainment & Sports Arena,4200,,33.89,68,86
469,2002,2002-08-08,Golden State Valkyries,Washington Mystics,Chase Center,18000,8743.0,36.19,87,77
470,2002,2002-08-10,Minnesota Lynx,Los Angeles Sparks,Target Center,18000,8747.0,55.75,78,80
471,2002,2002-08-11,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,7885.0,45.34,89,66
472,2002,2002-08-10,Golden State Valkyries,Dallas Wings,Chase Center,18000,9955.0,29.5,71,80
473,2002,2002-08-11,Minnesota Lynx,Chicago Sky,Target Center,18000,4089.0,46.51,74,84
474,2002,2002-08-13,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,1660.0,46.75,74,69
